,crime,url,text
340,Arson,https://timesofindia.indiatimes.com/city/lucknow/Congress-walks-out-over-Joshi-house-arson-case/articleshow/4858569.cms,"This story is from August 5, 2009

LUCKNOW: Date: July 15, 2009. Site: 45, Sarojini Naidu Marg residence of UPCC president Reeta Joshi Bahuguna. Two policemen ��� SP (east) and circle officer, Hazratganj emerged on the scene around 10.30 pm. A huge jerrycan containing inflammable oil was smuggled into the house. Then entered a strong band of hoodlums, who set the apartment on fire. The drama, that lasted for over three hours, put the UP police in shame, the Mayawati government under cloud and democracy in tatters.

This graphic description of the incident was given in the Vidhan Sabha by Congress legislature party (CLP) leader Pramod Tewari, who said : ���The rest is now a history that the Mayawati government will find difficult to escape from.��� While demanding a CBI probe into the incident, he said the government���s role was questionable, as it had taken no action against the erring police officials and rewarded Intezar Abdi, a BSP activist and ���accused��� in the incident with a ministerial post soon after the incident.

Incidentally, chief minister Mayawati who was present in the beginning when the issue was raised, did not attend the House when it witnessed uproar over the issue. She also passingly referred to June 2, 1995 incident in which she was put under siege at the state guest house and said that this was also probed by the CB-CID.

���This was no ordinary incident. The government had not only torched a house, but also the democracy that had propelled Mayawati to this height,��� Pramod Tewari said, while speaking on the admissibility of his adjournment notice."
341,Arson,https://timesofindia.indiatimes.com/india/CB-CID-to-probe-Joshi-house-arson-she-demands-CBI-inquiry/articleshow/4795630.cms,"This story is from July 19, 2009

LUCKNOW/NEW DELHI: The Uttar Pradesh government on Sunday announced a Crime Branch-CID inquiry into the arson at UPCC chief Rita Bahuguna Joshi's Lucknow home following her derogatory remarks against chief minister Mayawati but the Congress leader demanded a CBI probe.

Joshi's demand was backed by the Congress whose general secretary in-charge of UP Digvijay Singh said the UP police could not be trusted in the matter. Her house was vandalised and set on fire on July 15.

""To avoid any controversy and ensure an unbiased inquiry into the incident, the government has decided to transfer the probe to the CB-CID,"" Cabinet secretary Shashank Shekhar Singh told reporters in Lucknow.

Joshi, who is charged with making derogatory remarks against the BSP supremo, alleged that the arson was a ""state-sponsored crime"" and demanded a CBI inquiry saying she has no hope of getting justice from the Mayawati government. Congress's UP unit said the CID probe is an ""eye-wash""

Joshi, who is due to meet Congress president Sonia Gandhi, apologized for her remarks and claimed that she had been ""a bit misunderstood"". She is currently on interim bail.

""I am sorry for what I said. My issue was right and it is a debatable one, The UP governent is insensitive. they do not care for the women,"" she said in New Delhi.

The Congress leader said the comments were ""an emotional outburst of an woman activist"". At the same time, she said ""I will not defend myself on that second sentence (with regard to Mayawati). I withdraw it.""

""I was embarrassed for that seven-second line that I made during a seven-minute speech but the intention was not to demean any individual forget about a caste,"" she said, adding charges against here were disproportionate and illegal."
342,Arson,https://timesofindia.indiatimes.com/india/Arson-at-Sanganer-railway-station-near-Jaipur/articleshow/2093614.cms,"This story is from June 2, 2007

JAIPUR: Protestors set a railway station on fire at Sanganer here as unrest continued in Rajasthan for the fifth day on Saturday over the Gujjars' agitation for ST status, an official said.

The communication system and official documents were gutted in the fire late on Friday night as the Railway Protection Force personnel were allegedly absent from duty.

The protestors’ first sprayed petrol after pushing out a sole employee there and lit the fire, he said. Two motorcycles parked outside the station were also torched.

Jaipur SP (East) VK Singh said additional force was deployed at all stations on Jaipur's Gandhinagar, Durgapura, Jagatpura and other railway stations as a precautionary measure, he said. A case has been registered and efforts were on to nab the accused.

As a precautionary measure, the state government has sealed the Haryana and Uttar Pradesh borders, a home department official said adding that only valid passengers would be allowed to enter after thorough checks.

The police foiled attempts of rioters to create trouble in the state capital and arrested five of them in the wee hours, he said.

Meanwhile, the Rajasthan State Road Transport Corporation (RSRTC) has begun bus services on the Jaipur-Delhi route from both sides and para-military forces would provide security, an official spokesman said.

North West Railways also planned to start metre gauge trains from Jaipur to Rewari followed by trains to Delhi.

"
343,Arson,https://timesofindia.indiatimes.com/city/mumbai/126-Sainiks-held-for-arson-protest-against-power-hike/articleshow/4696924.cms,"This story is from June 24, 2009

MUMBAI: Police lathicharged Shiv Sena workers who torched three trucks and disrupted traffic in suburbs, protesting against a power tariff hike.

A total of 126 Shiv Sainiks, including senior party leaders Subhash Desai and Gajanan Kirtikar, were arrested for arson and traffic disruption and over 100 others detained, deputy police commissioner (Operations) Amar Jadhav said, adding that, the situation was now under control.

While some protesters were let off after preventive arrests, Desai, Kirtikar and some others involved in violence were produced before various courts and granted bail.

Ten offences were registered in different police stations after hundreds of Sainiks, including senior leaders, staged demonstrations at various places across the city against power tariff hike by Reliance Energy and other power companies.

Sena mouthpiece `Saamana' asked consumers in Mumbai and elsewhere in Maharashtra not to pay their electricity bills to protest the `steep rise' in the tariffs.

""Protesters torched three trucks, including two of Reliance Energy at Kandivli and Goregaon. Stone pelting incidents were also reported from some places,"" Jadhav said.

Besides Western Expressway highway, some major roads were also jammed for a few minutes as hundreds of Sena workers took to the street, he said."
344,Arson,https://timesofindia.indiatimes.com/india/Tatas-Singur-plant-Cops-foil-arson-bid/articleshow/1399420.cms,"The police foiled a bid to set fire to some pillars on the fenced area of the acquired land for the Tata Motors' small car project at Singur.

KOLKATA: The police foiled a bid to set fire to some pillars on the fenced area of the acquired land for the Tata Motors' small car project at Singur early on Tuesday.

IGP (law and order) Raj Kanojia said three persons had tried to set fire to the wooden pillars but were chased away by the patrolling police.

There was not much damage to the pillars, Kanojia said.

The police officer said this was the second attempt to damage the pillars after construction work by Tata Motors began on Sunday.

Security has been stepped up but no arrests could be made till 11 am, Kanojia said.

Prohibitory order continued to remain in force at Singur to ward off untoward incidents.

Trinamool Congress activists are spearheading the movement against acquisition of about 1000 acres of farmland at Singur for the ambitious Rs 1,000 crore project to produce Rs one lakh car.

Tata Motors officials were not immediately available for their comments."
345,Arson,https://timesofindia.indiatimes.com/india/Arson-on-Gauhati-University-campus/articleshow/287090.cms,"This story is from November 17, 2003

GUWAHATI/KATIHAR: The backlash against the attack on Assamese train passengers in Bihar continued on Sunday morning. Miscreants torched five more houses belonging to Biharis in the Gauhati University campus on Sunday.

Several vehicles were damaged by miscreants on Saturday night.

City additional superintendent of police Bibekananda Das told Times News Network the five houses were gutted completely after miscreants torched them around 11 am on Sunday. ""No one has been hurt,"" he added.

On Saturday night, a large group of miscreants damaged about 20 vehicles in the Fancy Bazar area during a show. The miscreants fled from the scene as soon as the police arrived.

Meanwhile, the second round of examinations for Group D posts in the Northeast Frontier Railway conducted by the Railway Recruitment Board and the Union government''s Staff Selection Board (SSB) tests were held here on Sunday, amid tight security.

During the first round of the railway examination on November 9, local youths had prevented Bihari students from taking the test, leading to attacks on train passengers from the North-East by miscreants in Bihar. Tight security arrangements were made at examination centres, hotels and railway stations.

Reacting to the All-Assam Students'' Union''s charge that the Railways is breaching a job reservation agreement made in 1988, the North-east Frontier (NF) Railway authorities sought to clarify on Sunday that ""raking up the 1988 agreement at this crucial time is unfortunate,"" since the Supreme Court, by a verdict in 1998, has made all categories of railway posts open to all Indian citizens.

A statement by NF Railway''s chief PR officer said, ""The department of personnel, Government of India, instructed the ministry of railways to immediately implement the verdict of the court and the railways as a whole, including the NF Railways, is now legally bound to implement it."""
346,Arson,https://timesofindia.indiatimes.com/city/kolkata/Arson-not-accident/articleshow/621918771.cms,"This story is from November 16, 2001

kolkata: senior kolkata police officials said on thursday that the biswaroopa fire was a case of arson, and not an accident. our initial investigation based on apparent observations reveal that the historic stage was set ablaze, deputy commissioner (detective department) soumen mitra said. the state government had asked for forensic tests to be completed before deciding on forming a probe committee, chief minister buddhadeb bhattacharjee added. two persons — real estate promoter ramesh chandra bothra and guard of the theatre jagdish mahato — have been arrested. although the hall had been closed for four years, ample evidence had been found that people were living inside. while the door was under lock-and-key and the shutters were down, a number of openings had been created by breaking through the walls. we have found a number of used mattresses and pillows, fire service minister pratim chatterjee said. the fire brigade has submitted its report, and the police report will come in on friday. we will have to wait for the forensic report to decide whether it is necessary to probe the incident further, bhattacharjee said at the secretariat. initial investigation revealed that the current lease-holder of the theatre, located on a prime 54-cottah plot, was jayanti mishra of raja basanta roy road. after the fire, bothra's associate ashoke agarwala remained untraced. the police found bothra's bandana real estate pvt ltd office on armenian lane locked from outside. pratim chatterjee's statements indicated that there was a strong suspicion of foul play in the fire. we received the news at 1.25 am, and five engines reached the spot within 10 minutes. but by then, the fire had spread all over. my officers have told me that they believe the news reached them late, otherwise the fire could not have spread so much, he said. since these old buildings did not have much iron content as supporting material, and were mostly made of brick and mortar, such fires damaged the entire structure, he added. chatterjee felt that much of the damage could have been prevented if the mob which had gathered did not obstruct the firefighters. a number of our fire engines and firemen were led into a small bylane and held there for quite some time. many of our men were injured in scuffles. a lot of expensive equipment have been stolen and damaged, he said. this was not the first time that the fire brigade was hampered in its duty. even when rangmahal theatre was up in flames, a crowd stopped us from getting on with the work. do these people have a vested interest in destroying these buildings? chatterjee wondered. the fire brigade has lodged an fir with the burtola police station. these people must be brought to book, he said."
347,Arson,https://timesofindia.indiatimes.com/city/kolkata/Minority-commission-fire-an-arson-CM/articleshow/968928.cms,"This story is from December 23, 2004

KOLKATA: The mysterious fire at the office of the West Bengal minorities development commission at Bhawani Bhavan in Kolkata on October 28 was an act of arson, chief minister Buddhadeb Bhattacharjee said in the state assembly on Thursday. In reply to a question from opposition leader Pankaj Banerjee, he said the forensic report into the fire had revealed that it was an arson, not an accidental fire like short circuit. A case was started at the Alipore police station on December 17 on the basis of the forensic report. Describing the development as ""a serious one"", Bhattacharjee said the responsibility of the inquiry would not be left only to the Alipore police station. Senior police officials, too, would be involved in it. He could not fix a date by which the investigations would be completed. Trinamul leader Saugata Roy said there were serious doubts if the office premises was not set on fire deliberately to destroy papers relating to loans given to the minority community in the period between February and April, prior to the last Lok Sabha poll. In this period, loans were disbursed at random for purchase of autos and taxis, without proper documents, he alleged. It may be mentioned that immediately after the fire, Trinamul leaders in a Press conference had made similar allegations. Denying the allegations, Bhattacharjee said it was not correct to say that loans had been disbursed with a political motive. Preliminary investigations did not point to the possibility that the office was set on fire in such a fashion that politically significant documents were destroyed. Though a number of documents were destroyed in the fire and the water that the fire brigade used to douse it, all of them had a ""complete back-up in hard copies,"" the chief minister said. Out of 15 computers in the office, eight were burnt in the fire."
348,Arson,https://timesofindia.indiatimes.com/city/lucknow/Minors-rape-Police-inaction-leads-to-arson/articleshow/1549922.cms,"This story is from May 24, 2006

LUCKNOW: Over a dozen were injured as people went berserk on Tuesday over police refusal to lodge FIR regarding a minor's rape on Monday in Mainpuri.

The irate mob torched three buses, a police jeep and offices of Circle Officer (CO) and sub-divisional magistrate (SDM). The traffic on the GT Road too was thrown out of gear.

Trouble began when hundreds of locals, protesting against police refusal to lodge an FIR about the rape of a minor girl on Monday, lost their cool.

The police, who had allegedly refused to register the rape case, however rounded up over a dozen persons on charges of rioting and arson after the violence.

It all began on Monday when a nine-year-old girl who had accompanied a baraat to a school campus in Bhogaon was allegedly kidnapped and raped by a peon of the school.

The incident came to light when the girl told her parents about the incident after escaping from the accused who had held her hostage.

The family members and guests who had come to attend the marriage ceremony, searched the peon, identified as Govind. Allegations are that instead of lodging an FIR, the police asked the family members to search for Govind themselves...

...

When locals reached the police station on Tuesday morning to request lodging of an FIR, police allegedly waved it away.

This sparked off widespread resentment and locals joined by people from far-flung areas who were passing from the site, staged a protest outside the local police station.

When there was no response from police, the mob shifted to GT Road and blocked the highway demanding immediate arrest of the peon.

The protesters lost cool and began pelting stones at the passing vehicles. Soon violence broke out and chaos prevailed.

By the time police could ""reach"" the site, the mob had already torched three UP State Road Transport Corporation (UPSRTC) buses.

As the circle officer (CO) was the first among the officers to reach the site, he had to bear the brunt. The protesters even torched the officer's jeep.

While this was underway, a section of the mob marched towards office of CO and SDM and torched the premises. Before fire could be extinguished, a section of the two offices was reduced to ashes.

The situation was brought under control around 4.30 pm after CO and SDM assured early arrest of the accused. Though the road blockade was lifted on assurance, tension was palpable in the area.

Additional forces were rushed from Etah and other adjoining districts to take control of the situation. Further details are awaited."
349,Arson,https://timesofindia.indiatimes.com/india/Arson-in-Rajasthans-Gangapur/articleshow/32262360.cms,"This story is from December 24, 2002

JAIPUR: Incidents of arson were reported on Tuesday from curfew-bound Gangapur city in Sawai Madhopur district which witnessed communal violence on Monday, police said.

Miscreants set three shops on fire since Monday night during the curfew, forcing the administration to rush additional police force there.

As many as 15 persons from both the communities have been taken into custody and five cases of violent incidents have been registered, senior police officials said.

The situation is under control, they said adding no untoward incident has been reported from the curfew bound town other than the three cases of arson, police said.

No injury has been reported in the cases of burning of a grocery shop and two shops of textile dying, police added.

Senior police officials are keeping a close watch on situation in all the troubled places.

"
350,Arson,https://timesofindia.indiatimes.com/city/lucknow/KGMU-suspends-five-more-in-arson-case/articleshow/1436232.cms,"This story is from March 3, 2006

LUCKNOW: The King George's Medical University (KGMU) on Thursday suspended five more students, whose names have figured in the January 12 arson on the campus.

All these students are from MBBS 2002 batch and are alleged to be part of the 2 mob which attacked the vice-chancellor's residence and set the administrative block on fire.

The accused students Mukesh Kumar, Surendra Singh, Ram Kishore Rajput, Pankaj Tyagi and Sumit Kaushik have been expelled from the hostels with immediate effect.

Though, they have been allowed to appear in the examinations, their results will be declared only after they are cleared by the inquiry committee.

Earlier, 36 students were suspended by the KGMU in January, soon after the incident. Significantly, out of total 41 students accused of arson on the campus, most are of 2002 batch, which raises doubts over Combined Pre-Medical Test (CPMT) 2002.

Interestingly, all the five students suspended on Thursday were among the top in the merit list of the CPMT 2002, but their academic record in KGMU internal examinations reflects otherwise.

Sample this: Sumit Kaushik cleared CPMT at first attempt with sixth rank. However, the 'meritorious' candidate failed in all subjects in the first professional examinations held in October 2003.

Though, he cleared first year in March 2004 but again failed in one subject in second professional examinations in September 2005.

Pankaj Tyagi qualified CPMT in fourth attempt and was placed 20th in the merit list. He, too, failed in all the subjects in first professional examinations, passed in the second attempt in March 2004 but again failed in two subjects in the second professional examinations.

It took Surendra Singh (scheduled caste candidate) five attempts to qualify CPMT. He got 45th rank in the merit list. However, he also failed in all the subjects in first professional.

Somehow, he cleared subjects in the second attempt, but failed again in all the subjects in second professional examinations.

RK Rajput qualified CPMT in sixth attempt. He was placed 49th in the merit list. He failed in first professional and later cleared it in second attempt. Mukesh Kumar qualified CPMT in third attempt.

He got 24th position in the merit list. He took two attempts to clear first professional and again failed in all the subjects in second professional. He is also said to be close to Dr KK Singh, prime accused in arson case.

All these students, KGMU authorities said, have dubious records. The name of one of them had also figured in a kidnapping case."
351,Assault,https://timesofindia.indiatimes.com/city/chandigarh/12-year-old-sexually-assaulted-in-chandigarh/articleshow/76206154.cms,"Representative image

MOHALI: The police have registered a case against a 53-year-old man for sexually assaulting a 12-year-old while he was drunk. Both are neighbours, according to the police.

According to the police officials, the incident took place on Wednesday night when the accused, who was drunk, called the survivor to the roof when her parents were not at home. ""He then sexually assaulted her. She then told her mother about the incident following which a case was registered,"" added the police.

A case under Section 354 of the Indian Penal Code and 8 and 10 of the POCSO act has been registered.

(The victim's identity has not been revealed to protect her privacy as per Supreme Court directives on cases related to sexual assault)

"
352,Assault,https://timesofindia.indiatimes.com/city/trichy/boy-14-murders-girl-9-after-sexual-assault-bid/articleshow/75984849.cms,"Representative image

TRICHY: A nine-year-old girl, who was found with severe injuries on her head in a jasmine farm at Krishnasamudram near Manapparai , died at the Mahatma Gandhi Memorial Government Hospital (MGMGH) in Trichy on Sunday midnight, following which police arrested a 14-year-old boy on charges of attempting to sexually assault her and fatally attacking her with a stone.

The girl was found unconscious in the farm near her house on Sunday afternoon with severe injuries on the back of her head. She was rushed to the government headquarters hospital in Manapparai and later shifted to MGMGH for critical care treatment. However, her health condition worsened and she died. The victim was a Class III student in a government school in the area.

The all women police station in Manapparai investigated the incident. It emerged that a 14-year-old neighbour of the girl was the first to inform people in the area about the victim lying unconscious. The needle of suspicion pointed to the boy as police didn’t have any clue about the accused. When they inquired with him, he gave contradictory statements. Further inquiry confirmed his role in the murder .Police said the boy was studying in Class IX in the school where the girl studied. He had forced the victim to come with him to the jasmine farm and once they reached the spot, he attempted to sexually assault her, though the girl resisted his advances and beat him.

In a fit of rage, the boy hit her on the back of her head with a stone several times and she fell unconscious. Later, he returned home. Police recovered the blood-stained clothes of the boy who had abandoned them near the spot where he tried to sexually assault the girl. He acted as if he had no idea about the incident, though investigation disclosed the truth, said police.

Superintendent of police Zia ul Haque said police booked the boy for murder under IPC and sexual harassment under Protection of Children from Sexual Offences (Pocso) Act.

The juvenile was arrested and sent to a government observation home.

(The victim's identity has not been revealed to protect her privacy as per Supreme Court directives on cases related to sexual assault )

"
353,Assault,https://timesofindia.indiatimes.com/city/ahmedabad/ncw-seeks-inquiry-into-assault-of-pregnant-woman-by-cops-in-gujarat/articleshow/75680877.cms,"Representative image

NEW DELHI: The NCW has sought an inquiry and initiation of strict legal action against police officials involved in the alleged assault of a pregnant woman in Gujarat.

The National Commission for Women on Monday said it has come across a Twitter post with a video alleging that a pregnant woman was assaulted by police officials who entered her home in Ahmedabad.

""The commission is seriously concerned about the incident and the reported police brutality though it is the role and duty of the police to preserve public order, prevent crimes and reduce the opportunities for the commission of crimes,"" the NCW said in a statement.

The NCW said considering the gravity of the matter it has written to Shivanand Jha, director general of police, Gujarat, to inquire into the issue and initiate strict legal action against the culprits and ensure that no such atrocities occur in the future.

""The commission may be apprised with a detailed action taken in the matter,"" it said.

In another statement, the NCW said it wrote to H C Awasthy, director general of police, Uttar Pradesh, and asked to be appraised of the immediate action taken in the case of the alleged assault of a woman in Raebareli.

The NCW also demanded explanation from police who reportedly did not take any action in the matter even after the victim filed a complaint.

"
354,Assault,https://timesofindia.indiatimes.com/city/bengaluru/caught-snooping-from-closet-man-assaults-wife-in-bengaluru/articleshow/76931002.cms,"Representative image

‘Man told others wife was mentally ill’

BENGALURU: A 45-year-old defence establishment employee allegedly assaulted his wife after she recently caught him hiding in a cupboard of their Mahadevapura residence to snoop on her as he suspected her.As it emerged that he had been bunking work often to spy on his wife for 17 years, she sought police intervention. He is under psychiatric treatment.The man and wife began courting each other in 2002 before tying the knot. But things soured in a year when he began suspecting his wife and often hid in the house to catch her in the act after pretending to have left to office. “This went on for years after their marriage and they having two children. Two years ago, he underwent treatment for paranoia and turned really loving towards his family. Abruptly, he stopped treatment and started confronting his innocent wife with claims that she was having affair with multiple men,” said Bindya Yohannan, counsellor at Parihar, the Vanitha Sahayavani (Women’s Helpline).Bindiya handled the case after the 38-yearold woman walked into their office in June with her grievance and met Parihar head Rani Shetty. The man had allegedly brutally assaulted his wife numerous times. He picked fights with the local milkman and newspaper delivery person over his suspicions.“It became unbearable for the 38-year-old wife during the lockdown as he informed members of his church group that his wife was mentally ill and any phone call from her to them about her being in danger needn’t be taken seriously. She suspected that he was planning to kill her as his paranoia had gone out of control as he had stopped all medication,” Yohannan added.“It was a very sensitive case as the man remained extremely violent towards his wife. We contacted the local police station and cops visited him and explained the situation. It was ensured he sought psychiatric help,” Shetty added.The Parihar personnel have been monitoring the progress of the case over phone."
355,Assault,https://timesofindia.indiatimes.com/city/ahmedabad/man-assaults-parents-tells-them-to-vacate-house/articleshow/76930092.cms,"Representative image

AHMEDABAD: Kanhaiyalal Patel, 67, a resident of Maninagar, has lodged a complaint of assault against his son.

In his complaint filed on Saturday, Patel said that his son Vijay, 32, of Ranip, had earlier in the day beat him and pushed his wife Kanchan to the ground.

Patel also alleged that his son threatened to kill him and his wife unless they vacated their house. Maninagar police have lodged an offence. According to the FIR, Patel told Vijay that there seemed to be a mistake in counting Rs 1.5 lakh that Vijay had received for selling some ornaments.

According to the FIR, Vijay was so incensed that he attacked his parents. Inspector S M Patel of the Maninagar police station said an investigation is under way.

"
356,Assault,https://timesofindia.indiatimes.com/city/vijayawada/modern-weapons-for-ap-police/articleshow/76915653.cms,"DGP D Gautam Sawang also tested the Glock pistol and X-95 assault rifle.

DGP D Gautam Sawang handed over the weapons to IPS officers.

VIJAYAWADA: IPS officers in the state have been given Glock-19X pistols as personal service weapons . DGP D Gautam Sawang handed over the weapons to the officers on Saturday.Sawang also tested the Glock pistol and X-95 assault rifle at the APSP 6th Battalion firing range in Nulakapet. Besides the Austrian-made Glock-19X, the government has also procured weapons manufactured with Israeli collaboration like Masada, Uzi Pro, X95-CQB carbine and X95 for AP police."
357,Assault,https://timesofindia.indiatimes.com/city/hubballi/revenue-dept-stage-dharna-against-assault-on-govt-staff/articleshow/76900584.cms,"Hubballi: Mini Vidhan Soudha here on Friday witnessed a rare protest headed by tahsildar and the revenue department employees wearing black stripes on their shoulders.

The protest was staged condemning the killing of Bangarpet tahsildar B K Chandramouleshwar. Speaking at the protest, Hubballi urban tahsildar Shashidhar Madyal urged the government to arrest miscreants assaulting revenue department employees under Goonda Act. “The retired teacher, who murdered on-duty tahsildar, should be convicted within a year. A special act should be passed to prevent assaults on government employees,” he added.

Assistant commissioner Mahmad Zuber, who received the memorandum, said the attack on tahsildar by a retired teacher is a worrisome incident. “It shows the need for security of tahsildars and staff involved in field work. Revenue department staff work hard, especially during emergencies like election, flood, drought and pandemic, apart from their routine works,” he said.

He suggested the employees to seek police protection if they face any threat while discharging their duties.

Hubballi rural tahsildar Prakash Nasi, additional tahsildar Vijay Kadkol and others also took part in the protest.

"
358,Assault,https://timesofindia.indiatimes.com/city/mumbai/mumbai-recovered-patient-held-for-assault/articleshow/76866845.cms,"Representative image

The Amboli police arrested a 33-year-old man, who recovered from Covid-19 and got discharged on Tuesday for allegedly assaulting and molesting a 29-year-old female doctor at the Covid Care Centre in Andheri on June 15.

The doctor complained that the man got violent and committed the offence when she denied his wish to get him discharged from the centre, said a cop.

"
359,Assault,https://timesofindia.indiatimes.com/city/nashik/trader-assaulted-for-ransom-4-booked/articleshow/76863034.cms,"Representative image

NASHIK: The Nashik Road police have booked four people for allegedly beating up a 38-year-old businessman, along with some of his family members, and demanding Rs 10,000 per month as protection money if he wanted to continue with his trade.

The alleged incident happened at Chadegaon, a village on the outskirts of the city, on June 28, said police. The suspects and the complainant hail from the said village.

According to the complainant, he was strolling outside his home after dinner around 10pm, when the four suspects approached him and allegedly put forth their ransom demand. They started abusing him for refusing to pay and soon started beating him up.

The suspects allegedly assaulted the complainant’s family members, including his wife, mother, father, brother and sister-in-law tried, when they intervened, said police.

"
360,Assault,https://timesofindia.indiatimes.com/city/jaipur/corona-vigilantes-assault-truck-driver-in-alwar-dist/articleshow/75497943.cms,"Truck driver Balbir Singh

ALWAR: A number of incidents are coming to light where volunteers designated by the district administrations to enforce the lockdown are found misusing their positions and misbehaving with the public.In a recent incident in Alwar ’s Bansur, a group of such volunteers allegedly beat up a truck driver and also humiliated him.The team was constituted by SDM Rakesh Meena which comprised locals as well as few NCC cadets who were meant to be stationed at the checkpost.The victim, Balbir Singh, whose hand was fractured because of the assault said, “They stopped my vehicle and beat me up for no reason. They also humiliated me by forcing me to kneel down as a form of punishment. I even approached the SDM but no action was taken against anyone.”According to sources, a similar incident happened less than a week ago when a youth was allegedly beaten up by similar coronavirus ‘vigilantes’.Cops and district administration have been regularly taking the help of volunteers in the form of force multipliers to ensure that people follow the lockdown guidelines set by the Centre and the state government.M L Lather, DG, Law and Order said, “Volunteers are designated to help the police and local administration to maintain the lockdown and there are certain conditions which need to be kept in mind. Although, I am not aware about the incident in Bansur, any such team of volunteers needs to also have a government official as its part, which could be a patwari etc. Also, use of force is absolutely illegal and no one can take law into their hands.”Meanwhile, the district magistrate of Alwar, Indrajeet Singh claimed that they are looking into the matter and said, “We will not tolerate any kind of hooliganism and action will be taken against the accused if found at fault. For the time being, the volunteers’ team will be removed from the checkpost and police personnel will be deployed there.”In Video: Rajasthan: ‘Corona vigilantes’ assault truck driver in Alwar district"
361,Assault,https://timesofindia.indiatimes.com/city/ahmedabad/two-more-in-state-detained-under-pasa-total-reaches-46/articleshow/75497778.cms,"Image used for representational purpose only

AHMEDABAD: Continuing to take strict action against those who abuse and assault Covid frontline warriors , two more persons were detained under PASA and sent to jail. With these, a total of 46 persons in 20 cases have been jailed under PASA in Gujarat for assaults on police, medical staff, and government officers who form society’s first line of defence against the pandemic.Gujarat DGP Shivanand Jha said a person, involved in an assault on police in Himmatnagar on March 28, was nabbed and sent to Surat jail under PASA. In another case, a person obstructing police in their work in Halvad taluka of Surendranagar district was detained under PASA and sent to Surat Jail.Jha, while wishing people on the Foundation Day of Gujarat, said staying alert, maintaining social distancing and wearing masks when stepping outdoors are the only means of fighting the Covid-19 virus.Praising the dedication of police, Jha said, “Police officers and personnel were also infected while fighting Covid-19, but they have joined the fight again after recovery. This shows their dedication towards their work.” He also praised the contribution of NCC/NSS cadets, employees of RTO and forest department who are working with cops to implement lockdown."
362,Assault,https://timesofindia.indiatimes.com/city/pune/maharashtra-man-assaults-cop-on-lockdown-duty-tries-to-set-him-afire/articleshow/75445901.cms,"Representative image

SOLAPUR: A 35-year-old police constable on lockdown duty in Maharashtra was injured after a man allegedly assaulted him and tried to set him ablaze, an official said on Wednesday. The accused, identified as Arun Sinh Jadhav, has been arrested, he said.

The incident took place near Maloli village in Malshiraj tehsil of Solapur on Tuesday night when the constable was asking people to stay indoors, a duty officer at Velapur police station said.

""At that time, Jadhav came in his car and started abusing the policeman. The accused sought an explanation from the constable as to why he had gone to check his brother's hotel,"" the official said.

Jadhav snatched the policeman's phone and threw it on the road. He then allegedly slashed the constable's left hand and face with a blade and started thrashing him, the official said.

""The accused then took out a bottle of petrol from his car and allegedly poured it on the policeman. However, a police patil (village-level official) and some others caught hold of Jadhav and stopped him from setting the constable on fire,"" the official said.

The constable, who is attached to Velapur police station, later lodged a police complaint in connection with the incident.

The accused was subsequently arrested and booked under Indian Penal Code Sections 307 (attempt to murder) and 353 (assault or criminal force to deter public servant from discharge of his duty), the official said."
363,Assault,https://timesofindia.indiatimes.com/city/agra/three-year-old-girl-sexually-assaulted-in-ups-mainpuri/articleshow/74342052.cms,"This story is from February 28, 2020

Representative image"
364,Assault,https://timesofindia.indiatimes.com/city/chandigarh/mohali-cop-among-five-booked-for-assault/articleshow/76283984.cms,"Representative image

MOHALI: The Mohali police here have registered a case against a cop and his family for thrashing a woman in Nayagaon. The accused have been identified as ASI Daler Khan , Shakeela, Ashu, Monu and Sonu, all residents of Nayagaon.

Sushila, a nursing officer at the PGI , told the police that on Sunday evening her daughter went outside her house when Daler Khan started abusing her. ""As I came outside and questioned him, he started using abusive language. In the meantime, his wife Shakeela, his two daughters Ashu and Sonu and son Monu also came outside. They started thrashing me and even hit me with a stick on the head due to which I started bleeding,"" she added.

"
365,Assault,https://timesofindia.indiatimes.com/city/patna/maoists-torch-earth-moving-machines-assault-three-men/articleshow/76268900.cms,"Representative image

PATNA: A group of suspected Maoists allegedly set three earth-moving machines on fire and brutally assaulted some employees of a private road construction company in Jamui district on Sunday night. Construction work on the Bishanpur-Patharia Road under Bongi panchayat came to a halt as workers escaped from the camp office, fearing threat to their lives.

According to police, around 15 armed men swooped down on the construction site around midnight when workers were sleeping after parking the machines on the campus of a nearby government school. The attackers asked the staff of the firm to pour petrol on the machines and set them on fire. However, when three of them, Dilip Kumar, Deva Kumar and Subhash Kumar, defied their diktats, they were brutally assaulted.

Later, the suspected extremists torched all the three machines and escaped with cash and cellphones snatched from the employees.

Sources claimed that the Maoists were sore over the arrest of two fellow activists from a village falling under the Chakai police station area in the district on Sunday.

Jamui additional SP (operations) Sudhanshu Kumar told this newspaper that the functionaries of the construction company had not lodged any complaint related to either demand of extortion or threat to the employees, earlier.

Chakai police station SHO R K Tiwari said raids were on to arrest the culprits. “The attackers retaliated against the police operation in which two hardcore Maoists were arrested from Saron village on Sunday,” he added.

"
