,crime,url,text
350,Assault,https://timesofindia.indiatimes.com/city/agra/three-year-old-girl-sexually-assaulted-in-ups-mainpuri/articleshow/74342052.cms,"Representative image

(The victim's identity has not been revealed to protect her privacy as per Supreme Court directives on cases related to sexual assault)

Download The Times of India News App for Latest City News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

AGRA: A three-year-old girl was sexually assaulted by an unidentified youth in the bathroom of a marriage venue in Mainpuri’s Bhogaon on Wednesday night. The little girl had reportedly come to attend a wedding with her parents from the neighbouring district.According to police, the matter came to light around 11:30 pm, when a woman guest at the wedding went to the washroom and noticed the minor lying on the floor and bleeding. She later told the police that she had seen a youth coming out from the washroom while she was entering it.Talking to TOI on Thursday, Mainpuri SP Ajay Kumar said that the girl’s condition is stable and a medical examination is being conducted. He said that an FIR has been registered under section 376 (rape) of IPC and 3/4 of POCSO Act. He added that police have detained around a dozen people for questioning.Kumar further said, though, eight CCTV cameras were installed inside the marriage hall, footages were not available due to technical glitch in recording. “We have also formed four teams to investigate the matter and nab the accused,” said the SP. He added that a sketch of the suspect is also being prepared with the help of the description provided by the woman, who had seen the suspected youth coming out of the washroom.Police will also screen the videos recorded by a videographer during the function to get clues about the suspect."
351,Assault,https://timesofindia.indiatimes.com/city/delhi/two-woman-doctors-assaulted-near-safdarjung-hospital-for-spreading-coronavirus/articleshow/75058040.cms,"Safdarjung hospital

Download The Times of India News App for Latest City News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

NEW DELHI: Members of the Resident Doctors’ Association of Safdarjung hospital alleged on Wednesday that two of their female colleagues were assaulted by some miscreants who held them responsible for spreading coronavirus.The incident took place late evening and till the time of writing this report, sources said, no police complaint had been filed in the matter.“Our colleagues were assaulted while on their way home, which is close to the hospital. They were slapped and told they are responsible for spreading Coronavirus,” said a doctor. Recently, some resident doctors from AIIMS had alleged that they were being threatened by house owners to vacate rented premises. The centre and the state both warned against such discrimination and promised strong action against anyone found to be discriminating against medical professionals for doing their duties and saving lives in this hour of crisis."
352,Assault,https://timesofindia.indiatimes.com/city/kolkata/cousins-held-for-sexually-assaulting-woman/articleshow/74166253.cms,"Representative image

(The victim's identity has not been revealed to protect her privacy as per Supreme Court directives on cases related to sexual assault)

Download The Times of India News App for Latest City News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

KOLKATA: Three brothers — Debabrata Mondal, Himadri Mondal and Seshadri Mondal — all in their late twenties were arrested on charges of sexually assaulting their cousin for the last 13 years, when her parents went out for work. The woman — now 24 – and her tormentors lived in the same house as they were part of a joint family.In her complaint, lodged at Regent Park police station, the woman, a college student, alleged that since 2007, when she was only 11, the three sons of her uncles sexually assaulted her on multiple occasions and forcibly made her watch pornographic movies on several occasions when her parents were away for work.“The woman has complained that the men, who are five to seven years older than her, even threatened her with dire consequences and physically tortured her in her room. This prevented her from telling anyone about the ordeal. She first spoke about the torment to some of her college friends who backed her up and encouraged her to lodge a complaint,” said a senior officer of Kolkata Police.Cops probing the case arrested all the accused on Sunday and booked them under IPC sections of rape, criminal intimidation, physical assault and criminal intimidation."
353,Assault,https://timesofindia.indiatimes.com/city/mumbai/activist-to-move-bombay-hc-over-claims-of-cop-assault/articleshow/74146539.cms,"RTI activist Yashwant Shinde

Download The Times of India News App for Latest City News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

MUMBAI: RTI activist Yashwant Shinde is planning to move Bombay HC after city police failed to act on his complaint against a deputy police commisioner, of assaulting him in the latter's office. Kumar denied all allegations.Shinde claims that DCP Abinash Kumar assaulted him ruthlessly in his office at the Bawla compound in Byculla , in connection to information Shinde had sought under the RTI. Shinde added that he had asked for CCTV footage related to the attack, but had not received any response from the police or the BMC.On December 27 last year, Shinde had filed an appeal to the DCP regarding Rs 4 crore that was seized by the Worli police from a car during the state assembly elections in October."
354,Assault,https://timesofindia.indiatimes.com/city/coimbatore/hm-arrested-for-sexual-assault/articleshow/74125448.cms,"Representative image

(The victim's identity has not been revealed to protect her privacy as per Supreme Court directives on cases related to sexual assault)

Download The Times of India News App for Latest City News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

COIMBATORE: Police on Wednesday night arrested the headmaster of a panchayat union primary school near Negamam in the district for sexually assaulting three girl students.The headmaster, A Mahaliappan, 52, of Sultanpet, has been booked under sections 9 (commits sexual assault ) and 10 (punishment for commits aggravated sexual assault) of the Protection of Children from Sexual Offences (POCSO) Act, 2012. Mahaliappan was remanded in judicial custody and lodged in the Coimbatore Central Prison.Santhamani, a counsellor from the district child protection office, conducted an inquiry with the girls on Wednesday. The girls told Santhamani that the headmaster had touched them on several occasions with a “bad intention.”Based on the counsellor’s complaint, the Negamam police registered a case and arrested the headmaster who has been working at the school for the past 10 years.Two days ago, a group of parents blocked the road near Negamam demanding the arrest of the headmaster. However, they refused to lodge a police complaint against the headmaster.The All India Democratic Women’s Association (AIDWA) and the Students Federation of India (SFI) had petitioned superintendent of police Sujit Kumar seeking action against the headmaster.Meanwhile, the educational department transferred the headmaster to another school."
355,Assault,https://timesofindia.indiatimes.com/city/lucknow/lucknow-ex-bureaucrats-drunk-son-friend-assault-cops-arrested/articleshow/74114011.cms,"Representative image

Download The Times of India News App for Latest City News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

LUCKNOW: The son of a retired government officer was among two persons arrested for assaulting a policeman and threatening him with a firearm at Balu Adda in Hazratganj on early Wednesday.Sunit Singh (35) of Dalibagh and Abhishek Singh (34), a resident of Husainganj, were caught in an inebriated state and could not produce licence of the .32-bore pistol they were wielding. Three bullets were also found on Abhishek. Sunit is son of a retired senior officer while Abhishek's father is a driver in irrigation department. Hazratganj sub-inspector Satpal Singh lodged an FIR against the two under various sections of Arms Act and IPC, for assaulting a police officer on duty and endangering life and safety of others.A resident of Balu Adda had informed police that two drunk men were flashing a pistol and hurling abuses near her house. Sub-inspector Singh and two constables reached the spot and asked them to show the licence for the firearm, but they began abusing him and threatened him with dire consequences."
356,Assault,https://timesofindia.indiatimes.com/city/trichy/man-52-sexually-assaults-minor-girl/articleshow/73341635.cms,"This story is from January 18, 2020

Representative image

(The victim's identity has not been revealed to protect her privacy as per Supreme Court directives on cases related to sexual assault)

Download The Times of India News App for Latest City News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

TRICHY: A 52-year-old man, who was in an illicit relationship with a married woman, was arrested on Friday on charges of sexually assaulting her 17-year-old daughter near Vaiyampatti on the outskirts of Trichy. The accused has been identified as M Kannan, a truck driver from Madurai.According to police, Kannan used to visit Chennai often where he got into a relationship with a married woman for the past few years. While the woman’s son was studying in a college in a town near Trichy, her daughter was studying in a school in Chennai. The woman had planned to visit her son in Trichy and she along with her daughter joined Kannan in his truck from Chennai. As they reached Trichy in the early hours of Thursday, Kannan asked her to take a bus to reach the college to meet her son and offered to take her daughter along with him to Dindigul to supply the materials at the destination.The woman agreed and left. Kannan drove the truck to Vaiyampatti and parked the truck near a bridge in Keeranur. He forcefully took the girl under the bridge and sexually assaulted her. He also threatened her with dire consequences if she revealed the incident to her mother. On returning back to Trichy, the girl revealed everything to her mother. She filed a complaint with the all women police station (AWPS) in Manapparai who registered a case and arrested Kannan. Besides booking him under IPC and Protection of Children from Sexual Offences Act, he was also slapped with a Section under SC/ST Prevention of Atrocities Act as girl belonged to dalit community."
357,Assault,https://timesofindia.indiatimes.com/city/pune/cctv-camera-footage-provides-crucial-clues-in-optometrists-brutal-assault-case/articleshow/73978506.cms,"Representative image

Download The Times of India News App for Latest City News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

PUNE: The closed-circuit television (CCTV) cameras installed in the area around Mundhwa chowk proved crucial in cracking the case of brutal attack on optometrist, Satish Wankhede, during the wee hours of Sunday.Soon after the friend of optometrist, Akshay Jadhav, lodged a complaint, the Hadapsar police started checking the CCTV cameras and zeroed in on the vehicle used by the assailants.Assistant inspector Prasad Lonare of the Hadapsar police said, “Akshay had not noted down the car’s registration number but told us that the vehicle bore a Maharashtra State logo. A police team under senior inspector Ramesh Sathe and inspector Humraj Kumbhar checked CCTV cameras in the area and identified the routes used by the assailants. They zeroed in on the car and arrested the three men.”Thereafter the police sought the help of technical team and found the registration number of the vehicle and also located the owner, leading to the arrest of the three assailants. “We have launched the manhunt to trace the fourth suspect,” the police said.“Investigations have revealed that Hanmate and Jadhav grabbed hold of Wankhede while Gaikwad and the absconding assailant attacked him with sharp weapons. Wankhede and his friend had come to Pune searching for jobs and are currently staying at Handewadi,” Lonare said.The suspects only pushed Akshay. However, he was too shaken that he did not try to intervene, the police said.The Hadapsar police have registered an offence under sections 307 (attempted murder), 325 and 326 (voluntarily causing grievous hurt with deadly weapons) and 34 (common intention) of the Indian Penal Code against the assailants.Police said of the three arrested suspects, Yogesh Hanmate and Avinash Gaikwad worked as cab drivers.“The third suspect,Ritesh Jadhav (21), has studied up to standard XII and is currently unemployed,” the police said, adding that the police were working on certain clues to trace the absconding suspect. “Further investigation in the case is under way,” the police said."
358,Assault,https://timesofindia.indiatimes.com/city/pune/man-gets-10-years-in-jail-for-sexual-assault/articleshow/74465598.cms,"Representative image

(The victim's identity has not been revealed to protect her privacy as per Supreme court directives on cases related to sexual assault)

Download The Times of India News App for Latest City News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

PUNE: A sessions court on Tuesday convicted and sentenced a 41-year-old man from Maval taluka to 10 years’ rigorous imprisonment for sexually assaulting a girl (5) residing in his neighbourhood in October 2016.The girl was playing in front of her house on October 30, 2016, when the accused (name withheld to protect the victim’s identity) visited her house and asked her mother for some food. After eating, he took the girl with him to a nearby farm field and sexually assaulted her before dropping her back home.The incident came to light the same evening when the girl complained of pain in her private parts and narrated the incident to her mother. The lodged an FIR with the Talagaon Dabhade police the following day, after which the accused was arrested.Additional sessions judge R V Adone found the accused guilty of an offence under Section 5(m) of the Protection of Children from Sexual Offences (POCSO) Act for aggravated sexual assault and sentenced him to 10 years in jail, besides imposing Rs 10,000 fine on him.The court further directed that Rs 7,000 of the fine amount be given to the survivor as a compensation. In addition to that, the district legal services authority may decide the quantum of compensation to be awarded to the survivor under the state government’s victim compensation scheme, the court ruled.Additional public prosecutor Leena Pathak, who examined seven witnesses in support of the prosecution’s case, told TOI, “The court found the evidence recorded by the survivor as steady, reliable and unshakeable by the cross-examination. It also relied on the evidence recorded by the survivor’s mother and the investigating officer, besides the medical evidence that brought out the sexual assault.”The convict has been lodged in the Yerawada jail ever since his arrest. The court ordered that he be given the benefit of set-off against the period of detention so far."
359,Assault,https://timesofindia.indiatimes.com/city/aurangabad/police-deflate-ambulance-tyres-assault-drivers/articleshow/75303478.cms,"Image used for representative purpose

Download The Times of India News App for Latest City News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

AURANGABAD: Police allegedly deflated the tyres of private ambulances on the GMCH premises here and also assaulted the drivers on Wednesday, leaving many, especially the medical fraternity, shocked.It is alleged that personnel from the Begumpura police were involved in the incident at the GMCH around noon, which is the largest state-run hospital in the region.The drivers alleged that the policemen deflated the tyres of at least half a dozen ambulances, before caning some of them, who sought to know the reason for their action.The action against the drivers and targeting of ambulances, which have been marked as essential services during the ongoing Covid-19 pandemic, has attracted serious criticism from different quarters.Moreover, the action is directly in contrast to the state government and police’s stand over using force against those who are part of essential services and commoners stepping out of home to buy essential goods. Some of the drivers suspect that Wednesday’s police action is a result of one of the ambulance drivers getting into a heated argument with an employee of GMCH.“The class-IV employee of GMCH abused one of our drivers over parking of an ambulance on Tuesday. The driver took a strong objection to the abuse, which resulted into a heated argument,” said a driver.Driver Pradip Shinde said, “Ambulances are essential services and policemen deflating tyres is against the norm.”The drivers unanimously expressed concern over the incident and said that police’s act would have cost some emergency patient his/her life. “Had there been some emergency and movement of a patient, or an accident, we would have been helpless due to the deflated tyres,” said another driver.Driver Azhar Khan said that they had to remove the deflated tyres and go to a nearby shop to fill air and put them back. “This consumed at least two hours. Police should realise that every minute is precious at GMCH, which is the largest government-run hospital in the region.”When contacted, assistant commissioner of police (city) HS Bhapkar said, “Deflating tyres of ambulances, prima facie appears to be very serious. We are looking into it. It'll be brought to the notice of seniors, following which they will decide on the course of action.”Begumpura police station inspector Sachin Sanap could not be reached for comment despite repeated attempts."
360,Assault,https://timesofindia.indiatimes.com/city/pune/man-gets-life-term-for-sexual-assault-on-5-year-old-niece/articleshow/73500357.cms,"This story is from January 22, 2020

Representative image

(The victim's identity has not been revealed to protect her privacy as per Supreme Court directives on cases related to

)

Download The Times of India News App for Latest City News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

PUNE: The court of special judge AV Rotte on Tuesday convicted and sentenced a 25-year-old Mulshi resident to life imprisonment for sexually assaulting his five-year-old niece in August 2013.“The court found the accused guilty of not only raping the girl but also subjecting her to a carnal assault ,” special prosecutor Sunil Hande told TOI. The prosecutor had examined a total of 10 witnesses, including the survivor and her mother, and relied on medical papers and other documents.According to the case put up by Hande, the survivor was staying with her parents, two brothers and grandmother at a village in Mulshi taluka.On August 13, 2013, her parents had left home in the morning for work and returned in the even. That is when the girl’s grandmother asked her mother to look at the girl’s condition as she was unwell. To her shock, the mother found that the girl was bleeding in her private parts and on inquiry about the same, the girl narrated that her uncle sexually assaulted her in the afternoon.The grandmother confirmed to the survivor’s mother that the uncle had taken her away for some time in the afternoon. Following this, the mother lodged an FIR with the Paud police and the accused was arrested.The court, while convicting the accused, relied on medical evidence that established sexual as well as carnal assault, and the fact that the accused had no plausible explanation to the circumstances that pointed to his guilt.The court also relied on the provisions of Section 29 of the Protection of Children from Sexual Offences (POCSO) Act, which allows presumption of guilt of the accused unless it is proved contrarily.The evidence recorded by the grandmother of the minor girl also proved critical in the conviction of the accused."
361,Assault,https://timesofindia.indiatimes.com/city/patna/probe-begins-into-sexual-assault-in-isolation-ward/articleshow/75087794.cms,"Representative Image

(The victim's identity has not been revealed to protect her privacy as per Supreme Court directives on cases related to sexual assault)

Download The Times of India News App for Latest City News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

GAYA: Police have begun investigation into allegations of sexual assault inside the isolation ward of Anugrah Narain Magadh Medical College and Hospital (ANMMCH).Following media reports, the police on Thursday recorded the statement of Phulwa Devi, mother-in-law of the woman, who was allegedly subjected to sexual abuse in the hospital’s isolation ward. On her statement, a formal complaint has been instituted against unknown persons on Friday.As per the woman’s statement, her daughter-in-law had a miscarriage in the third month of her pregnancy in Ludhiana (Punjab). She somehow managed to reach her village under Banke Bazar police station of the district on March 25 amid lockdown.Following complaints of continuous bleeding, she was admitted to the emergency ward of the ANMMCH. As she was a migrant and also showed some symptoms of Covid-19, she was shifted to the isolation ward on April 1 and her sample was sent for test. For two nights, she remained alone in the Isolation ward. Following her negative report for Covid, she was discharged from the isolation ward on April 3.However, she developed complications again and subsequently died at her home on April 6 and was cremated. After her cremation, the mother-in-law told a vernacular daily that on her return from the hospital, her daughter-in-law narrated her ordeal in the isolation ward.According to SSP Rajiv Mishra, City SP Rakesh Kumar was supervising the investigation. “Follow-up action will depend on the outcome of the investigation,” said Mishra.Sources say CCTV footage of the hospital premises and medical records of the deceased woman were being scanned."
362,Assault,https://timesofindia.indiatimes.com/city/mumbai/mumbai-man-held-for-sexually-assaulting-six-year-old-neighbour/articleshow/72363464.cms,"This story is from December 4, 2019

Representative image

(The victim's identity has not been revealed to protect her privacy as per Supreme Court directives on cases related to sexual assault)

Download The Times of India News App for Latest City News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

MUMBAI: A 61-year-old man was arrested for allegedly sexually assaulting his six-year-old neighbour at Kurla in central Mumbai, police said on Wednesday.The assault occurred from Sunday to Tuesday, during which the accused allegedly lured the victim to his house with the promise of giving her a chocolate, an official said.The victim confided in her parents on Tuesday evening, after which a complaint was lodged at Vinoba Bhave Nagar police station, he said.A medical examination confirmed that the minor was sexually assaulted , he added.An offence has been registered against the accused under section 376 (rape) of the Indian Penal Code and other relevant provisions of the Protection of Children from Sexual Offences Act, the official said."
363,Assault,https://timesofindia.indiatimes.com/city/aurangabad/youth-booked-for-assaulting-traffic-cop-2-others-arrested/articleshow/75073353.cms,"Representative image

Download The Times of India News App for Latest City News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

AURANGABAD: Two people have been arrested in a case related to the assault of a traffic police constable on Thursday morning. Two others have been booked and a 17-year-old has been detained.The dispute allegedly took place around 12.30pm when Shahzeb, 23, was heading towards a pharmacy on Anna Bhau Sathe Crossroad near the district collectorate. According to him, he was riding his two-wheeler past some policemen when one of them hit him with his baton. Shahzeb was injured near the eye and the wound started bleeding. He stopped his vehicle and returned to question the policemen but they insisted they had not hit him. Shahzeb then called up his brother Shahrukh, who, along with their father, arrived at the spot.A video taken at the scene shows a heated argument taking place. Shahrukh and a traffic constable almost come to blows but are separated by the father and women constables present at the spot.The video, which went viral, shows the traffic policeman hitting Shahzeb on the leg with his baton. The youth, in turn, snatches the baton and hits the cop. The video also shows that though there were nine policemen present at the spot, including an assistant inspector, only the female constables intervened and rescued the traffic cop.Shaikh Farooq (50) and his son Shahrukh, residents of Rauza Baugh area, have been arrested. Aurangabad commissioner of police Chiranjeev Prasad said, “We will not tolerate attacks on government servants. Two people have been arrested and the strictest possible action is being initiated.”Based on the complaint lodged by the assistant inspector, the suspects have been slapped with sections of the IPC including 353 (using criminal force to deter a government employee from performing his duty), 332 (voluntarily causing hurt to deter public servant from his duty), 333 (voluntarily causing grievous hurt to a government employee discharging his duty), 337 (committing an act so rashly or negligently as to endanger human life, or the personal safety of others), 143 (unlawful assembly) and 147 (rioting). The offence has been registered with the City Chowk police station.Deputy commissioner of police (zone-II) Nikesh Khatmode-Patil said, “As per preliminary reports, an injured youth blamed the traffic cop for hitting him. The allegation has been refuted. We are carrying out a detailed probe into the incident.”"
364,Assault,https://timesofindia.indiatimes.com/city/meerut/amanatullah-khans-kin-in-meerut-say-cops-assaulted-them-for-marking-victory-police-say-they-violated-sec-144/articleshow/74107096.cms,"Amanatullah Khan won with a margin of over 71,000 votes from Okhla, where Shaheen Bagh is located.

Download The Times of India News App for Latest City News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

MEERUT: Kin of AAP leader Amanatullah Khan , who won from the Okhla constituency, have alleged that a team of the Uttar Pradesh police barged into their Meerut house on Tuesday night, hurled abuses and assaulted the family members and also misbehaved with the women for celebrating the victory . The women alleged that the policemen pulled them by their hair and dragged them out of the house and ""paraded"" them in the village on the pretext of locating the male members of their family who had fled to escape the police.Station officer of Parikshitgarh Police Station, Kailash Chandra, refuted the allegations, saying some villagers were trying to take out a victory procession despite being told that CrPC section 144 was in place in the area. An FIR has been filed against the family for ""violating prohibitory orders,"" he said.“We received information that a group of people were planning to take out a procession to celebrate the victory of AAP's Amanatullah Khan. We asked them not to as prohibitory orders were in place but they would not listen. So we booked 13 of them, including Noorullah Khan, under IPC section 188 (disobedience to order duly promulgated by public servant). There is no truth in the allegation that the police team assaulted the family members at night,” said Chandra.The incident allegedly took place in Agwanpur village of Meerut. Twenty-year-old Zainab Khan, who claimed the police misbehaved with her, said, “On Tuesday afternoon we were distributing sweets to celebrate the victory of my uncle Amanatullah Khan. My father, Noorullah Khan, who is also a social activist, was resting when a police jeep came and asked for him. He came out and tried to explain that youngsters were celebrating the victory and there was nothing illegal about it. But the cops would not relent. They hurled abuses at him and tried to push him into the police vehicle. At night, police came again, barged into our house and asked for my uncle. When we said he was not in, they pulled our hair and dragged me and my cousin (Najmi) out of the house.”Najmi Khan added, “They hurdled filthy abuses at us; one of them pointed a gun at me, brandished a lathi and threatened me with dire consequences if I did not reveal details of my uncle Noorullah Khan's whereabouts. Then they paraded me in the village, abusing me and asking where my uncle was.""When TOI contacted Noorullah Khan, he said, “I do not know why I am being framed in a fake case. I have no criminal record. My nephew, Amanatullah Khan, has won the Delhi assembly elections and there were some celebrations outside our house. There was no procession.”IG Praveen Tripathi said, “I am not aware of the alleged police brutality against the women. If there is a complaint regarding the matter, I will certainly order an inquiry. The police team did stop the family members of Noorullah from taking out a procession without permission, for which they were booked.”Amanatullah Khan won with a margin of over 71,000 votes from Okhla, where Shaheen Bagh is located."
365,Assault,https://timesofindia.indiatimes.com/city/surat/surat-couple-arrested-for-threatening-psychiatrist/articleshow/75018154.cms,"A video grab of Chetan Mehta verbally assaulting Dr Sanjibani Panigrahi (inset)

Doctor was warned not to go out

Download The Times of India News App for Latest City News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

SURAT: She has been counselling hundreds of patients suffering from anxiety and aggravated mental disorders in the New Civil Hospital following coronavirus outbreak. But this woman psychiatrist has herself been a victim of mental agony for the last fortnight after being subjected to discrimination and harassment from her neighbours.In a video that has gone viral, a couple living in Rajhans View apartment in Adajan, is seen blasting Dr Sanjibani Panigrahi and preventing her from going to the NCH.On Monday, police made preventive arrests of Chetan Mehta and his wife Bhavna after the doctor submitted an application of complaint to the police.Talking to TOI, Panigrahi said, “Chetan pushed me inside the house and when I started recording his misbehaviour, he tried to snatch away my mobile phone. He threatened me with dire consequences and asked me to vacate the flat.”“When I returned from duty on April 4, Chetan asked whether I was infected with corona and why was I going to the hospital. When I took out my mobile phone to record his statement, he left. On April 5 morning, I was going out with my pet dog and he was standing in front of my door. He started screaming that my dog tried to attack him,” said Panigrahi, who lives with her husband and a three-yearold son in the rented apartment.Earlier on March 23, some residents of housing society issued her a stern warning against going out of the complex and threatened they would force her to vacate the rented apartment. The doctor immediately tweeted about the incident to the PMO and sought help from BJP MLA Harsh Sanghavi.After MLA’s intervention and the local police, the residents stopped harassing her, but the Mehta couple did not relent.Adajan police inspector JB Bubadiya said, “The pleaded us to not to take action against them, but we arrested the duo to set an example.” They were booked under section 151 of IPC."
366,Assault,https://timesofindia.indiatimes.com/city/bengaluru/bikers-assault-student-for-objecting-to-dangerous-stunts-in-bengaluru/articleshow/74039160.cms,"Representative image

Download The Times of India News App for Latest City News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

BENGALURU: A 23-year-old student was beaten up by a few youths for objecting to dangerous bike stunts being performed near CMRIT College in HAL police limits on Thursday night.Arun (name changed), stated that he saw a few youths performing wheelies and other stunts and told them that they were not only risking themselves but also endangering the lives of pedestrians and other motorists. He identified the bikers as Mahendra, Anush, Abhi and others - all residents of Kundalahalli village.""Since I knew them, I requested them not to perform stunts and disturb other road users. Irked by my requests, they abused me and told me to mind my business. I left the place and was riding back home. They followed me till Kundalahalli village. They blocked my way and beat up me using an iron rod,"" Arun's complaint read.Police said they are looking for the accused."
367,Assault,https://timesofindia.indiatimes.com/city/mumbai/4-held-for-sexually-assaulting-22-year-old-man-in-mumbai/articleshow/72478024.cms,"This story is from December 11, 2019

Representative image

Download The Times of India News App for Latest City News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

MUMBAI: A 22-year-old man was allegedly abducted and sexually assaulted by four men who were connected with him on a social media app, the police said on Wednesday.All four accused have been nabbed.The incident took place on Sunday night when the complainant was standing near a restaurant in suburban Kurla, a police official said.Two men who arrived on a two-wheeler approached him and said they were connected on photo-sharing app Instagram, and invited him to join them.The complainant agreed and sat between the two on the two-wheeler, but when he saw that they were heading for Vidyavihar, he asked them to stop.The duo, however, allegedly took him to a spot near Vidyavihar railway station and forced him to sit in a car with another man inside.The three then sexually assaulted him inside the car, the complainant said.Another man joined them and they drove to a petrol pump where the payment was made through the complainant's credit card, he told the police.They also snatched Rs 2,000 in cash from him before dumping him on the roadside, he said.He then called the police control room for help. A police team admitted him to a hospital.A case was registered under IPC section 377 (forcible same-sex intercourse), 392 (robbery), 323 (assault) at Vinboa Bhave police station in Kurla.The police tracked down the accused from registration numbers of the two-wheeler and the car from CCTV footage and arrested Mehul Parmar (21), Asif Ali Ansari (23) and Piyush Chauhan (22) on Tuesday. A fourth accused is a minor and he too was apprehended.The three arrested men were sent in police custody till Monday while the minor accused was sent to a children's home.They allegedly told the police during interrogation that they knew where to find the victim as he had taken a selfie outside the restaurant where he was standing, uploaded it on Instagram and mentioned the location."
368,Assault,https://timesofindia.indiatimes.com/city/aurangabad/beed-civic-body-chief-caught-on-tape-hitting-pharmacist/articleshow/74957170.cms,"Download The Times of India News App for Latest City News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

Aurangabad: Pharmacies have exempted from the ongoing lockdown and are continued to operate as essential service providers. However, notwithstanding this exemption, Beed municipal council chief officer (CO) Utkarsh Gutte was caught on CCTV camera assaulting a local pharmacist with a baton on Thursday morning.Police officers clarified that only police personnel are allowed to carry a baton and use force — if and when needed — to control a situation.“Nobody, except the police, is allowed to carry a baton or use force. In this case, it is a matter of investigation. We will find out what exactly transpired between the pharmacist and the civic chief,” Beed superintendent of police Harssh Poddar said.Pharmacist Shaikh Mumtaz, who was assaulted, said: “The civic body chief reached the counter of my pharmacy and tried to down the shutters. When I questioned him, he hit me with the baton.”He said the incident was caught on the CCTV cameras installed at the store. Mumtaz added that there was neither any violation nor any rush at the store when the incident took place.CO Gutte, meanwhile, said, “The pharmacist had been warned several times in the past to ensure social distancing. However, he did not comply. When we tried to close down the shutter of the pharmacy, he got into an argument with me.” When Gutte was asked why he was carrying a baton, which he used to hit the pharmacist with — he claimed that his intention was not to hit anyone.Locals alleged that the Beed civic body had also been using force against poor vegetable vendors citing violation of lockdown.Despite repeated attempts, district collector Rahul Rekhawar could not be reached for his comment.Pharmacies threaten to go on strikeArun Barkase, the state vice-president of the pharmacist and druggist association, while demanding registration of an FIR against the CO, has now threatened to go on a strike. “If action is not initiated against the CO, the pharmacy stores will go on a strike. He said that a written complaint has already been lodged with the Beed city police station.The incident has been caught in CCTV cameras installed at the pharmacy in the Bashirganj locality. The video went viral on social media drawing serious criticism."
369,Assault,https://timesofindia.indiatimes.com/city/hubballi/jawan-arrested-for-assaulting-constable/articleshow/75331780.cms,"Download The Times of India News App for Latest City News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

Belagavi: An advice to wear a mask turned nasty with a CRPF jawan in plainclothes assaulting police constable in Belagavi on Thursday. The jawan has been arrested The constable spotted a man strolling without a mask. He went up to the man and told him he should be wearing a mask for his own safety. The jawan, identified as Sachin Savant, got into a verbal altercation with the policeman. The jawan later assaulted the police constable.Another policeman who was in the vicinity rushed to the spot and started caning Sachin. Onlookers shot a video which has since gone viral.Belagavi superintendent of police Laxman Nimbargi said the accused was arrested after an FIR was filed at the local police station in Chikkodi taluk. He said all those who assault frontline workers will be dealt with strictly. A state ordinance to this effect has got the governor's nod, he added."
370,Assault,https://timesofindia.indiatimes.com/city/vijayawada/andhra-pradesh-minor-sexually-assaulted-by-three-men/articleshow/74856377.cms,"Representative image

(The victim's identity has not been revealed to protect her privacy as per Supreme court directives on cases related to sexual assault)

Download The Times of India News App for Latest City News

Subscribe Start Your Daily Mornings with Times of India Newspaper! Order Now

VIJAYAWADA: A 13-year-old girl was sexually assaulted by three neighbours at Chebrole in Guntur district . The incident happened on Wednesday and came to light on Thursday night after the girl told her parents about the incident.According to Chebrole police, they received a complaint on Thursday night alleging that three youths took advantage of the minor girl while she was alone at home.Police added that the girl's parents are farm labourers who have been exempted from the lockdown to ensure the supply of essential commodities. Both parents were at work at a nearby agricultural field at the time of the incident.The accused barged into the house and forced themselves onto the girl. Hearing her cries for help, locals rushed to her aid but by then the youths had fled from the spot. A case was registered under relevant sections of the Protection of Children from Sexual Offences (Pocso) Act, 2012 and Section 376 of the IPC.Police said that the three youths had been identified and would soon be traced. An investigation is under way to ascertain the whereabouts of the accused.Other police stations in the district have been informed to keep an eye out for the accused."
